id,url_id,user_id,event_type,timestamp,details
1821,1821,326,created,2025-07-29 08:08:28,"{""short_code"":""8j5o4s"",""original_url"":""https://hackstack.io/vivid/network/1821""}"
1822,1822,266,created,2025-05-17 04:24:40,"{""short_code"":""GbP11E"",""original_url"":""https://relay.cloud/ivory/harvest/1822""}"
1823,1823,328,created,2025-02-22 23:21:06,"{""short_code"":""LHvAk1"",""original_url"":""https://example.com/mellow/window/1823""}"
1824,1824,397,created,2025-03-04 04:35:48,"{""short_code"":""xZ8V6m"",""original_url"":""https://opswise.net/young/beacon/1824""}"
1825,1825,385,created,2025-12-05 15:56:55,"{""short_code"":""grCsMs"",""original_url"":""https://hackstack.io/young/window/1825""}"
1826,1826,190,created,2025-05-22 04:07:30,"{""short_code"":""mPxYo2"",""original_url"":""https://relay.cloud/rapid/uplink/1826""}"
1827,1827,301,created,2025-07-07 22:44:15,"{""short_code"":""agprCe"",""original_url"":""https://acme.dev/tidy/journey/1827""}"
1828,1828,385,created,2025-08-09 18:41:13,"{""short_code"":""GWJRnw"",""original_url"":""https://hackstack.io/gold/quartz/1828""}"
1829,1829,88,created,2025-06-15 21:10:24,"{""short_code"":""AYaNCo"",""original_url"":""https://opswise.net/clear/window/1829""}"
1830,1830,222,created,2026-02-01 17:12:19,"{""short_code"":""6UzZlH"",""original_url"":""https://seeded.app/quiet/trail/1830""}"
1831,1831,352,created,2025-02-15 04:08:44,"{""short_code"":""fJOpQe"",""original_url"":""https://acme.dev/quiet/journey/1831""}"
1832,1832,152,created,2025-06-17 22:31:45,"{""short_code"":""5PkDJN"",""original_url"":""https://seeded.app/proud/beacon/1832""}"
1833,1833,382,created,2025-01-08 03:21:30,"{""short_code"":""TMrinB"",""original_url"":""https://seeded.app/navy/pioneer/1833""}"
1834,1834,147,created,2025-09-08 02:33:08,"{""short_code"":""sxNMdo"",""original_url"":""https://seeded.app/jade/quartz/1834""}"
1835,1835,312,created,2025-06-30 19:52:11,"{""short_code"":""H1Lj51"",""original_url"":""https://opswise.net/dawn/harvest/1835""}"
1836,1836,242,created,2026-01-21 04:42:15,"{""short_code"":""XoRIzN"",""original_url"":""https://seeded.app/proud/network/1836""}"
1837,1837,16,created,2025-04-03 04:53:39,"{""short_code"":""9TwEE7"",""original_url"":""https://opswise.net/urban/kernel/1837""}"
1838,1838,122,created,2025-07-27 18:38:57,"{""short_code"":""VJ2khk"",""original_url"":""https://example.com/amber/field/1838""}"
1839,1839,46,created,2025-06-11 12:52:57,"{""short_code"":""uophe4"",""original_url"":""https://hackstack.io/quiet/uplink/1839""}"
1840,1840,397,created,2025-02-19 15:53:18,"{""short_code"":""HmWuYZ"",""original_url"":""https://relay.cloud/rapid/orbit/1840""}"
1841,1841,298,created,2026-01-22 19:01:44,"{""short_code"":""1tXXhY"",""original_url"":""https://seeded.app/jade/uplink/1841""}"
1842,1842,160,created,2025-01-04 10:26:03,"{""short_code"":""zSVKSH"",""original_url"":""https://hackstack.io/harbor/yard/1842""}"
1843,1843,317,created,2025-02-27 15:05:03,"{""short_code"":""84CDbJ"",""original_url"":""https://hackstack.io/jade/lagoon/1843""}"
1844,1844,304,created,2025-05-15 01:50:38,"{""short_code"":""hVnA1o"",""original_url"":""https://seeded.app/vivid/pioneer/1844""}"
1845,1845,308,created,2025-02-07 13:10:46,"{""short_code"":""vj4AsU"",""original_url"":""https://example.com/lively/yard/1845""}"
1846,1846,23,created,2025-07-03 08:26:29,"{""short_code"":""YqEHUZ"",""original_url"":""https://relay.cloud/opal/valley/1846""}"
1847,1847,294,created,2025-05-11 17:27:51,"{""short_code"":""cjVEAo"",""original_url"":""https://hackstack.io/forest/window/1847""}"
1848,1848,388,created,2025-12-15 08:13:48,"{""short_code"":""5Uac2n"",""original_url"":""https://acme.dev/forest/river/1848""}"
1849,1849,352,created,2025-05-29 03:10:56,"{""short_code"":""wB6zFM"",""original_url"":""https://opswise.net/young/yard/1849""}"
1850,1850,376,created,2025-12-14 18:02:05,"{""short_code"":""4gODOe"",""original_url"":""https://opswise.net/silver/quartz/1850""}"
1851,1851,314,created,2025-07-30 01:39:37,"{""short_code"":""2GEc3Y"",""original_url"":""https://seeded.app/lively/trail/1851""}"
1852,1852,224,created,2025-10-09 01:35:38,"{""short_code"":""5RJF9R"",""original_url"":""https://hackstack.io/vivid/delta/1852""}"
1853,1853,303,created,2025-02-06 14:07:54,"{""short_code"":""g2UwSC"",""original_url"":""https://opswise.net/calm/trail/1853""}"
1854,1854,377,created,2025-04-29 00:33:49,"{""short_code"":""xzytgG"",""original_url"":""https://acme.dev/warm/signal/1854""}"
1855,1855,117,created,2025-02-11 03:25:38,"{""short_code"":""3MyHzL"",""original_url"":""https://seeded.app/rapid/lagoon/1855""}"
1856,1856,85,created,2025-03-12 11:38:39,"{""short_code"":""XEmuQu"",""original_url"":""https://example.com/calm/engine/1856""}"
1857,1857,259,created,2025-07-31 11:38:37,"{""short_code"":""PPvjmQ"",""original_url"":""https://example.com/silver/anchor/1857""}"
1858,1858,156,created,2025-06-25 10:33:29,"{""short_code"":""9DjBhS"",""original_url"":""https://example.com/warm/harvest/1858""}"
1859,1859,264,created,2025-11-05 03:04:25,"{""short_code"":""MqI5ha"",""original_url"":""https://seeded.app/opal/lagoon/1859""}"
1860,1860,20,created,2025-01-14 10:36:59,"{""short_code"":""SSdyhR"",""original_url"":""https://hackstack.io/harbor/delta/1860""}"
1861,1861,2,created,2025-04-26 12:33:30,"{""short_code"":""KVX77Z"",""original_url"":""https://hackstack.io/ivory/signal/1861""}"
1862,1862,109,created,2025-04-25 06:05:32,"{""short_code"":""5mxWyT"",""original_url"":""https://opswise.net/quiet/signal/1862""}"
1863,1863,1,created,2025-09-04 14:06:18,"{""short_code"":""ZwKoM6"",""original_url"":""https://relay.cloud/lively/yard/1863""}"
1864,1864,215,created,2025-08-29 12:26:56,"{""short_code"":""pKiIRb"",""original_url"":""https://acme.dev/amber/engine/1864""}"
1865,1865,400,created,2025-07-27 01:55:50,"{""short_code"":""lk6hcS"",""original_url"":""https://seeded.app/mellow/anchor/1865""}"
1866,1866,387,created,2025-04-24 00:07:06,"{""short_code"":""7s6MbX"",""original_url"":""https://example.com/jade/engine/1866""}"
1867,1867,67,created,2025-04-30 05:58:39,"{""short_code"":""CBGH0K"",""original_url"":""https://relay.cloud/vivid/signal/1867""}"
1868,1868,72,created,2025-02-16 23:24:43,"{""short_code"":""l1AL0A"",""original_url"":""https://hackstack.io/dawn/network/1868""}"
1869,1869,6,created,2025-12-31 19:58:58,"{""short_code"":""Rz0oju"",""original_url"":""https://hackstack.io/jade/uplink/1869""}"
1870,1870,97,created,2025-09-30 16:32:44,"{""short_code"":""gz4FYn"",""original_url"":""https://opswise.net/dawn/journey/1870""}"
1871,1871,210,created,2025-09-23 15:39:42,"{""short_code"":""FueN6i"",""original_url"":""https://seeded.app/brisk/pioneer/1871""}"
1872,1872,391,created,2025-07-12 12:22:42,"{""short_code"":""5Ft1KS"",""original_url"":""https://seeded.app/rapid/river/1872""}"
1873,1873,46,created,2025-02-19 00:42:59,"{""short_code"":""4YiD7J"",""original_url"":""https://hackstack.io/lively/pioneer/1873""}"
1874,1874,253,created,2025-10-29 23:37:04,"{""short_code"":""j2evbI"",""original_url"":""https://hackstack.io/navy/pioneer/1874""}"
1875,1875,183,created,2025-10-11 14:46:08,"{""short_code"":""qxJz4Z"",""original_url"":""https://hackstack.io/dawn/river/1875""}"
1876,1876,164,created,2025-01-07 11:19:56,"{""short_code"":""wD51xZ"",""original_url"":""https://seeded.app/keen/river/1876""}"
1877,1877,267,created,2026-01-13 04:03:09,"{""short_code"":""lp95Ln"",""original_url"":""https://relay.cloud/harbor/anchor/1877""}"
1878,1878,7,created,2025-12-14 02:01:10,"{""short_code"":""lsEvrT"",""original_url"":""https://acme.dev/young/kernel/1878""}"
1879,1879,343,created,2026-01-09 09:09:18,"{""short_code"":""9FSXQh"",""original_url"":""https://seeded.app/amber/garden/1879""}"
1880,1880,173,created,2025-03-14 05:13:37,"{""short_code"":""wlY2x1"",""original_url"":""https://hackstack.io/young/river/1880""}"
1881,1881,53,created,2025-10-20 07:24:41,"{""short_code"":""WtK8Wc"",""original_url"":""https://example.com/silver/canyon/1881""}"
1882,1882,174,created,2025-03-25 00:42:11,"{""short_code"":""G3uDOH"",""original_url"":""https://seeded.app/forest/river/1882""}"
1883,1883,81,created,2025-01-05 04:29:26,"{""short_code"":""7gJbxv"",""original_url"":""https://hackstack.io/navy/journey/1883""}"
1884,1884,241,created,2025-08-15 23:00:06,"{""short_code"":""3kETOt"",""original_url"":""https://hackstack.io/amber/lagoon/1884""}"
1885,1885,171,created,2025-09-28 03:53:09,"{""short_code"":""wTCVaI"",""original_url"":""https://hackstack.io/navy/island/1885""}"
1886,1886,47,created,2025-06-04 03:16:17,"{""short_code"":""nXGFRU"",""original_url"":""https://acme.dev/tidy/anchor/1886""}"
1887,1887,322,created,2025-04-18 13:59:12,"{""short_code"":""MxZhCx"",""original_url"":""https://acme.dev/forest/harvest/1887""}"
1888,1888,7,created,2026-02-02 17:54:53,"{""short_code"":""UwlsZe"",""original_url"":""https://acme.dev/gold/island/1888""}"
1889,1889,120,created,2025-06-27 00:37:23,"{""short_code"":""W31PMd"",""original_url"":""https://hackstack.io/cobalt/journey/1889""}"
1890,1890,13,created,2025-08-24 04:18:34,"{""short_code"":""4MWPBS"",""original_url"":""https://hackstack.io/ember/valley/1890""}"
1891,1891,366,created,2026-01-10 09:55:16,"{""short_code"":""mN7J6w"",""original_url"":""https://acme.dev/silver/lagoon/1891""}"
1892,1892,318,created,2025-08-17 02:11:14,"{""short_code"":""6gQZA6"",""original_url"":""https://opswise.net/harbor/journey/1892""}"
1893,1893,139,created,2025-11-20 06:53:09,"{""short_code"":""K0Hnp4"",""original_url"":""https://opswise.net/ember/river/1893""}"
1894,1894,294,created,2025-04-15 01:38:59,"{""short_code"":""61Gfiz"",""original_url"":""https://seeded.app/harbor/signal/1894""}"
1895,1895,286,created,2025-11-06 23:45:48,"{""short_code"":""GblWWA"",""original_url"":""https://opswise.net/keen/field/1895""}"
1896,1896,208,created,2025-02-28 08:36:38,"{""short_code"":""8sAf0W"",""original_url"":""https://opswise.net/opal/uplink/1896""}"
1897,1897,336,created,2025-03-24 02:30:05,"{""short_code"":""RE9JO9"",""original_url"":""https://acme.dev/keen/river/1897""}"
1898,1898,24,created,2026-01-05 05:56:20,"{""short_code"":""TwF7I2"",""original_url"":""https://acme.dev/mellow/meadow/1898""}"
1899,1899,45,created,2025-04-07 02:37:46,"{""short_code"":""W6xuRO"",""original_url"":""https://acme.dev/navy/island/1899""}"
1900,1900,251,created,2025-02-17 14:59:05,"{""short_code"":""g7A4rF"",""original_url"":""https://relay.cloud/opal/signal/1900""}"
1901,1901,15,created,2025-05-06 19:05:17,"{""short_code"":""86d0m7"",""original_url"":""https://hackstack.io/amber/beacon/1901""}"
1902,1902,316,created,2026-01-11 18:58:44,"{""short_code"":""4liuJM"",""original_url"":""https://opswise.net/lively/island/1902""}"
1903,1903,299,created,2025-12-19 12:49:55,"{""short_code"":""G9UOgT"",""original_url"":""https://hackstack.io/brisk/quartz/1903""}"
1904,1904,145,created,2025-03-31 06:39:05,"{""short_code"":""IC0bOs"",""original_url"":""https://relay.cloud/vivid/canyon/1904""}"
1905,1905,58,created,2025-01-03 16:42:20,"{""short_code"":""6jLL7P"",""original_url"":""https://opswise.net/amber/orbit/1905""}"
1906,1906,158,created,2026-01-05 01:07:45,"{""short_code"":""xVxtwr"",""original_url"":""https://example.com/urban/yard/1906""}"
1907,1907,219,created,2025-02-02 22:28:36,"{""short_code"":""eGUWhd"",""original_url"":""https://acme.dev/warm/canyon/1907""}"
1908,1908,20,created,2025-07-21 17:16:39,"{""short_code"":""RJO6Cn"",""original_url"":""https://acme.dev/ivory/kernel/1908""}"
1909,1909,99,created,2025-08-14 04:58:26,"{""short_code"":""99k3Uw"",""original_url"":""https://hackstack.io/lively/yard/1909""}"
1910,1910,203,created,2025-02-09 22:41:09,"{""short_code"":""UkTNMq"",""original_url"":""https://hackstack.io/navy/harvest/1910""}"
1911,1911,291,created,2025-07-20 10:09:23,"{""short_code"":""0mdfbk"",""original_url"":""https://example.com/vivid/network/1911""}"
1912,1912,43,created,2025-11-19 13:20:52,"{""short_code"":""nxs36q"",""original_url"":""https://acme.dev/forest/field/1912""}"
1913,1913,101,created,2025-08-15 08:56:23,"{""short_code"":""udXThH"",""original_url"":""https://example.com/quiet/journey/1913""}"
1914,1914,247,created,2025-04-13 21:23:51,"{""short_code"":""B14Ue8"",""original_url"":""https://acme.dev/mellow/uplink/1914""}"
1915,1915,38,created,2025-12-24 19:17:49,"{""short_code"":""MYMb3R"",""original_url"":""https://hackstack.io/dawn/valley/1915""}"
1916,1916,115,created,2025-07-06 20:06:53,"{""short_code"":""pkKAE2"",""original_url"":""https://example.com/calm/beacon/1916""}"
1917,1917,377,created,2025-09-22 01:17:00,"{""short_code"":""JBzAL5"",""original_url"":""https://acme.dev/amber/zenith/1917""}"
1918,1918,294,created,2025-09-09 08:34:08,"{""short_code"":""TqQk6D"",""original_url"":""https://opswise.net/rapid/pioneer/1918""}"
1919,1919,184,created,2025-04-21 17:08:14,"{""short_code"":""zAtUfm"",""original_url"":""https://hackstack.io/calm/garden/1919""}"
1920,1920,31,created,2025-06-27 03:13:00,"{""short_code"":""6qCcWB"",""original_url"":""https://example.com/opal/orbit/1920""}"
1921,1921,329,created,2025-09-11 21:28:48,"{""short_code"":""RlN6MD"",""original_url"":""https://seeded.app/lively/lagoon/1921""}"
1922,1922,392,created,2025-05-14 22:52:23,"{""short_code"":""VWCt3o"",""original_url"":""https://seeded.app/quiet/island/1922""}"
1923,1923,88,created,2025-11-13 16:52:41,"{""short_code"":""XbunzY"",""original_url"":""https://acme.dev/warm/window/1923""}"
1924,1924,88,created,2025-07-11 06:34:26,"{""short_code"":""fwqrzZ"",""original_url"":""https://opswise.net/gold/anchor/1924""}"
1925,1925,261,created,2025-03-15 01:01:48,"{""short_code"":""9bQHIA"",""original_url"":""https://example.com/silver/engine/1925""}"
1926,1926,58,created,2025-05-03 04:59:33,"{""short_code"":""1plBOd"",""original_url"":""https://acme.dev/mellow/river/1926""}"
1927,1927,25,created,2025-01-12 17:14:43,"{""short_code"":""TUA98U"",""original_url"":""https://seeded.app/ivory/beacon/1927""}"
1928,1928,34,created,2025-03-31 07:10:42,"{""short_code"":""gCyMur"",""original_url"":""https://hackstack.io/dawn/orbit/1928""}"
1929,1929,231,created,2025-09-06 08:49:09,"{""short_code"":""NttWMs"",""original_url"":""https://acme.dev/lively/orbit/1929""}"
1930,1930,46,created,2025-04-04 12:37:20,"{""short_code"":""HPjZ8Z"",""original_url"":""https://relay.cloud/lively/orbit/1930""}"
1931,1931,3,created,2025-08-29 06:53:09,"{""short_code"":""35nkjn"",""original_url"":""https://seeded.app/cobalt/quartz/1931""}"
1932,1932,187,created,2025-02-02 21:24:04,"{""short_code"":""u9gfA2"",""original_url"":""https://seeded.app/forest/field/1932""}"
1933,1933,307,created,2025-12-05 00:12:46,"{""short_code"":""Y0TPzB"",""original_url"":""https://seeded.app/clear/anchor/1933""}"
1934,1934,292,created,2025-03-30 04:29:42,"{""short_code"":""snshkW"",""original_url"":""https://acme.dev/quiet/pioneer/1934""}"
1935,1935,11,created,2026-02-12 01:57:40,"{""short_code"":""QhGiVb"",""original_url"":""https://example.com/vivid/island/1935""}"
1936,1936,64,created,2025-06-01 19:39:24,"{""short_code"":""UcdPtz"",""original_url"":""https://hackstack.io/amber/zenith/1936""}"
1937,1937,113,created,2025-02-26 08:15:09,"{""short_code"":""7JHDUU"",""original_url"":""https://acme.dev/forest/engine/1937""}"
1938,1938,223,created,2025-05-26 21:41:00,"{""short_code"":""ntN0ca"",""original_url"":""https://seeded.app/young/zenith/1938""}"
1939,1939,146,created,2025-11-02 02:26:24,"{""short_code"":""4HlPa5"",""original_url"":""https://acme.dev/amber/journey/1939""}"
1940,1940,69,created,2025-03-17 23:50:20,"{""short_code"":""YiaQns"",""original_url"":""https://hackstack.io/gold/beacon/1940""}"
1941,1941,295,created,2025-12-04 03:21:21,"{""short_code"":""FAiaFQ"",""original_url"":""https://acme.dev/harbor/window/1941""}"
1942,1942,12,created,2026-01-03 15:48:28,"{""short_code"":""aqtk0o"",""original_url"":""https://seeded.app/rapid/valley/1942""}"
1943,1943,143,created,2026-01-07 02:09:33,"{""short_code"":""Cj1bAL"",""original_url"":""https://relay.cloud/keen/uplink/1943""}"
1944,1944,127,created,2025-08-17 21:45:03,"{""short_code"":""iXWk2i"",""original_url"":""https://opswise.net/rapid/network/1944""}"
1945,1945,3,created,2025-04-12 17:46:04,"{""short_code"":""VranVs"",""original_url"":""https://opswise.net/quiet/anchor/1945""}"
1946,1946,96,created,2025-12-26 07:27:22,"{""short_code"":""YOctac"",""original_url"":""https://seeded.app/forest/river/1946""}"
1947,1947,53,created,2026-02-08 01:58:55,"{""short_code"":""FpM1Vh"",""original_url"":""https://example.com/harbor/yard/1947""}"
1948,1948,108,created,2025-04-14 01:26:23,"{""short_code"":""xXT6AI"",""original_url"":""https://hackstack.io/keen/yard/1948""}"
1949,1949,177,created,2026-01-13 05:40:36,"{""short_code"":""noZPqp"",""original_url"":""https://relay.cloud/urban/journey/1949""}"
1950,1950,280,created,2025-11-23 09:12:03,"{""short_code"":""Cwj7Qn"",""original_url"":""https://seeded.app/ivory/engine/1950""}"
1951,1951,11,created,2025-09-14 04:19:50,"{""short_code"":""R6UuDw"",""original_url"":""https://acme.dev/lively/kernel/1951""}"
1952,1952,87,created,2025-08-11 12:15:35,"{""short_code"":""jmV9Mh"",""original_url"":""https://seeded.app/brisk/network/1952""}"
1953,1953,275,created,2026-01-15 15:03:47,"{""short_code"":""EARNtA"",""original_url"":""https://hackstack.io/amber/engine/1953""}"
1954,1954,268,created,2025-04-09 15:30:11,"{""short_code"":""7IsIou"",""original_url"":""https://acme.dev/gold/network/1954""}"
1955,1955,387,created,2025-01-13 14:27:39,"{""short_code"":""ki1mhX"",""original_url"":""https://opswise.net/forest/harvest/1955""}"
1956,1956,305,created,2025-12-30 21:39:35,"{""short_code"":""bvepyl"",""original_url"":""https://example.com/quiet/lagoon/1956""}"
1957,1957,34,created,2025-09-18 13:32:56,"{""short_code"":""qisp73"",""original_url"":""https://relay.cloud/jade/network/1957""}"
1958,1958,308,created,2025-07-01 02:25:44,"{""short_code"":""hggKrd"",""original_url"":""https://acme.dev/vivid/quartz/1958""}"
1959,1959,33,created,2026-02-05 19:55:53,"{""short_code"":""G82dIh"",""original_url"":""https://hackstack.io/harbor/kernel/1959""}"
1960,1960,28,created,2025-09-10 05:26:47,"{""short_code"":""NgBPrp"",""original_url"":""https://hackstack.io/ember/quartz/1960""}"
